nome n m c fila cpu_time wall_time l1 l2 llc cycles inst dtlb page_faults rss branch_inst branch_miss
FLA 1070376 2712798 214013 3LVBQDK 312 312 12547542 6843455 454750 1307184492 2840106834 169253 0 447852 327226580 3849866
FLA 1070376 2712798 214013 3LVBQDK 311 311 12509548 6825983 454653 1304179333 2840106387 171776 0 447852 327226475 3873460
FLA 1070376 2712798 214013 3LVBQDK 312 312 12528150 6828241 457716 1307693202 2840106834 169721 0 447852 327226580 3862939
FLA 1070376 2712798 214013 3LVBQDK 312 312 12542523 6855267 457144 1306480102 2840106388 169728 0 447852 327226476 3858093
FLA 1070376 2712798 214013 3LVBQDK 312 312 12535868 6830399 454950 1309730037 2840106835 170015 0 447852 327226581 3838416
FLA 1070376 2712798 214013 3LVBQDK 313 313 12525906 6836531 456806 1309019603 2840106388 174149 0 447852 327226476 3878518
FLA 1070376 2712798 214013 3LVBQDK 311 311 12521102 6824564 454751 1303794645 2840106834 166932 0 447852 327226580 3796135
FLA 1070376 2712798 214013 4LVBQDK 410 410 17783044 7489761 455188 1713878179 4025988066 197867 0 447852 467140036 4189547
FLA 1070376 2712798 214013 4LVBQDK 409 409 17830023 7484168 450411 1709911704 4025988784 195952 0 447852 467140187 4187366
FLA 1070376 2712798 214013 4LVBQDK 413 413 17800178 7486317 449563 1718426762 4025988390 190931 0 447852 467140101 4189636
FLA 1070376 2712798 214013 4LVBQDK 411 411 17796597 7459485 448311 1709700459 4025988823 196158 0 447852 467140200 4187979
FLA 1070376 2712798 214013 4LVBQDK 412 412 17776161 7475161 450604 1714816651 4025988378 193570 0 447852 467140097 4188536
FLA 1070376 2712798 214013 4LVBQDK 412 413 17805070 7473884 450934 1709090259 4025988824 192608 0 447852 467140201 4188812
FLA 1070376 2712798 214013 4LVBQDK 413 413 17762878 7465665 454295 1712674284 4025988377 194185 0 447852 467140096 4187751
FLA 1070376 2712798 214013 4LVBQDK 411 411 17804167 7465521 450312 1710680492 4025988822 191767 0 447852 467140199 4188205
FLA 1070376 2712798 214013 4LVBQDK 410 410 17775788 7470437 450523 1716380263 4025988375 188736 0 447852 467140094 4189307
FLA 1070376 2712798 214013 4LVBQDK 411 411 17817184 7487545 454402 1711982341 4025988822 190692 0 447852 467140199 4188855
FLA 1070376 2712798 214013 5LVBQDK 331 331 12334998 6835194 446589 1379223074 3071089198 173701 0 447852 334560744 3883621
FLA 1070376 2712798 214013 5LVBQDK 331 331 12351004 6834783 447651 1379288728 3071089919 169073 0 447852 334560898 3881998
FLA 1070376 2712798 214013 5LVBQDK 330 330 12336527 6831322 450169 1381669328 3071089518 172754 0 447852 334560805 3880662
FLA 1070376 2712798 214013 5LVBQDK 330 330 12325326 6824711 447372 1380931919 3071089953 172749 0 447852 334560906 3882453
FLA 1070376 2712798 214013 5LVBQDK 330 330 12329071 6828443 449244 1382130600 3071089507 179611 0 447852 334560802 3883536
FLA 1070376 2712798 214013 5LVBQDK 330 330 12338076 6813353 447718 1380621458 3071089954 175563 0 447852 334560907 3879978
FLA 1070376 2712798 214013 5LVBQDK 331 331 12322377 6822622 446808 1377254970 3071089508 169238 0 447852 334560803 3880797
FLA 1070376 2712798 214013 5LVBQDK 329 329 12311210 6807812 451481 1378800585 3071089952 178764 0 447852 334560905 3878523
FLA 1070376 2712798 214013 5LVBQDK 330 330 12304928 6811709 452114 1383431902 3071089507 172529 0 447852 334560802 3884436
FLA 1070376 2712798 214013 5LVBQDK 330 330 12333550 6817909 448219 1381419757 3071089953 173803 0 447852 334560906 3884240
FLA 1070376 2712798 214013 6LVBQDK 333 333 12317607 6828448 446406 1395860060 3097311741 170973 0 447852 335771677 3880948
FLA 1070376 2712798 214013 6LVBQDK 335 335 12360899 6838704 442947 1397179248 3097312464 172010 0 447852 335771833 3943887
FLA 1070376 2712798 214013 6LVBQDK 334 334 12317078 6826083 451802 1398977732 3097312065 176413 0 447852 335771742 4009037
FLA 1070376 2712798 214013 6LVBQDK 333 333 12357277 6834120 443839 1397080424 3097312498 169169 0 447852 335771841 3944514
FLA 1070376 2712798 214013 6LVBQDK 334 334 12304780 6821076 450152 1397961960 3097312052 172415 0 447852 335771737 3981489
FLA 1070376 2712798 214013 6LVBQDK 334 334 12349727 6830552 448878 1400456408 3097312498 172443 0 447852 335771841 3990176
FLA 1070376 2712798 214013 6LVBQDK 333 333 12295849 6812990 449009 1395837569 3097312050 170182 0 447852 335771735 3957351
FLA 1070376 2712798 214013 6LVBQDK 334 334 12374229 6836752 445693 1398137894 3097312499 171204 0 447852 335771842 3989962
FLA 1070376 2712798 214013 6LVBQDK 334 334 12300462 6819113 449459 1398100388 3097312051 171653 0 447852 335771736 3989987
FLA 1070376 2712798 214013 6LVBQDK 334 334 12351867 6839211 446900 1398149881 3097312499 173530 0 447852 335771842 3943272
FLA 1070376 2712798 214013 BINH 461 461 6841910 4755170 422199 1928979178 4311738985 131124 0 447852 559998239 11284794
FLA 1070376 2712798 214013 BINH 459 459 6854169 4761834 423046 1928814582 4311739193 128748 0 447852 559998275 11294578
FLA 1070376 2712798 214013 BINH 459 459 6839437 4752868 421662 1926526995 4311739532 132491 0 447852 559998354 11288599
FLA 1070376 2712798 214013 BINH 458 458 6845551 4752574 424525 1928065556 4311739610 129022 0 447852 559998379 11279950
FLA 1070376 2712798 214013 BINH 458 458 6835417 4748463 425401 1928317980 4311739180 133775 0 447852 559998271 11288692
FLA 1070376 2712798 214013 BINH 475 475 6830438 4764878 421819 1999215749 4311739602 136972 0 447852 559998387 11263611
FLA 1070376 2712798 214013 BINH 458 458 6834434 4761748 422668 1924723153 4311739495 134749 0 447852 559998345 11287341
FLA 1070376 2712798 214013 BINH 476 476 6828427 4764380 422555 2000821077 4311739604 135327 0 447852 559998389 11265924
FLA 1070376 2712798 214013 BINH 458 458 6839890 4762848 422310 1922809572 4311739495 133962 0 447852 559998345 11283449
FLA 1070376 2712798 214013 BINH 476 476 6814916 4759081 423523 2005001317 4311739604 133967 0 447852 559998389 11270995
FLA 1070376 2712798 214013 FIBH 637 637 18567302 9779332 618637 2716963265 4820795370 268184 0 447852 562267243 11922191
FLA 1070376 2712798 214013 FIBH 638 638 18573628 9821953 599625 2708187108 4820800174 264091 0 447852 562268326 12041601
FLA 1070376 2712798 214013 FIBH 637 637 18575062 9807536 596803 2712925269 4820799604 263230 0 447852 562268213 12055303
FLA 1070376 2712798 214013 FIBH 637 637 18600730 9809591 592683 2713044215 4820800191 271384 0 447852 562268323 12032707
FLA 1070376 2712798 214013 FIBH 639 639 18612898 9824276 602046 2713617722 4820800417 268890 0 447852 562268389 12029563
FLA 1070376 2712798 214013 FIBH 635 635 18638689 9842410 596357 2701545192 4820800714 267746 0 447852 562268472 11864681
FLA 1070376 2712798 214013 FIBH 635 635 18567359 9812975 598296 2704038091 4820800448 267169 0 447852 562268415 11914997
FLA 1070376 2712798 214013 FIBH 638 638 18595797 9818219 599270 2707972244 4820800456 265764 0 447852 562268419 11982141
FLA 1070376 2712798 214013 FIBH 638 638 18562307 9791942 602073 2712698871 4820800369 267861 0 447852 562268394 11943462
FLA 1070376 2712798 214013 FIBH 634 634 18648965 9823338 592367 2701729121 4820800639 278963 0 447852 562268455 11807497
LKS 2758119 6885658 138911 1LVBQ 934 934 43804229 38384228 2782904 3860678091 6841978864 1358912 13002 447852 971891455 8562715
LKS 2758119 6885658 138911 1LVBQ 913 913 43112200 37380031 2637672 3810466813 6827318117 1210806 5278 466724 969479012 8490002
LKS 2758119 6885658 138911 1LVBQ 913 913 43173948 37386993 2627979 3816260700 6827319149 1224570 5387 488228 969479316 8489540
LKS 2758119 6885658 138911 1LVBQ 907 907 43498877 37709475 2630541 3810167216 6827313475 1238976 0 488228 969473850 8485608
LKS 2758119 6885658 138911 1LVBQ 907 907 43486390 37709394 2616746 3808376417 6827313999 1236839 0 488228 969474009 8487944
LKS 2758119 6885658 138911 1LVBQ 910 910 43504428 37737859 2628699 3819072923 6827312999 1214452 0 488228 969473745 8484696
LKS 2758119 6885658 138911 1LVBQ 906 906 43457462 37699947 2630476 3809788884 6827313509 1211477 0 488228 969473892 8486865
LKS 2758119 6885658 138911 1LVBQ 905 905 43488706 37727535 2624257 3804525230 6827313364 1221790 0 488228 969473851 8489178
LKS 2758119 6885658 138911 1LVBQ 905 906 43509702 37749525 2624977 3807802573 6827313527 1215539 0 488228 969473871 8490733
LKS 2758119 6885658 138911 1LVBQ 907 907 43471431 37738221 2624164 3807693405 6827314202 1214582 0 488228 969474074 8491514
LKS 2758119 6885658 138911 2LVBQ 970 971 38830348 21912055 1500108 4062480439 9444192687 829208 0 488228 1390994498 11312110
LKS 2758119 6885658 138911 2LVBQ 976 976 38897398 21956947 1490391 4039235269 9444171766 830713 0 488228 1390990542 11310347
LKS 2758119 6885658 138911 2LVBQ 977 977 38827510 21908532 1505163 4048411438 9444190973 846066 1154 492836 1390997095 11303502
LKS 2758119 6885658 138911 2LVBQ 977 977 38822484 21969911 1498061 4051517734 9444178057 825087 0 492836 1390990914 11331546
LKS 2758119 6885658 138911 2LVBQ 981 981 38847511 21970676 1507183 4066512857 9444184653 837946 0 492836 1390993195 11317764
LKS 2758119 6885658 138911 2LVBQ 977 977 38812838 21937482 1519408 4060534593 9444163362 816461 0 492836 1390987890 11316305
LKS 2758119 6885658 138911 2LVBQ 976 977 38805310 21902653 1507350 4044949828 9444177146 803608 0 492836 1390989969 11304146
LKS 2758119 6885658 138911 2LVBQ 977 977 38888963 21901594 1507900 4044392914 9444174184 817347 0 492836 1390990261 11313101
LKS 2758119 6885658 138911 2LVBQ 981 981 38826187 21931087 1507568 4070095825 9444157517 823518 0 492836 1390987563 11314541
LKS 2758119 6885658 138911 2LVBQ 982 982 38793228 21910113 1506336 4069779887 9444174856 816697 0 492836 1390990307 11309148
LKS 2758119 6885658 138911 3LVBQ 920 920 26755414 19163858 1435968 3801047975 8742006066 732080 0 492836 1187689524 7860460
LKS 2758119 6885658 138911 3LVBQ 918 919 26843008 19230508 1442451 3802427009 8741999401 730123 0 492836 1187688541 7860423
LKS 2758119 6885658 138911 3LVBQ 918 918 26905969 19256321 1434023 3797886391 8741991393 731028 0 492836 1187686478 7860468
LKS 2758119 6885658 138911 3LVBQ 918 918 26759087 19174669 1444289 3811791403 8742011023 731262 0 492836 1187691576 7863160
LKS 2758119 6885658 138911 3LVBQ 918 918 27214917 19443691 1423792 3799553717 8741997047 730879 0 492836 1187687890 7858800
LKS 2758119 6885658 138911 3LVBQ 918 918 26769745 19207099 1443528 3809994407 8741995668 727989 0 492836 1187687464 7859008
LKS 2758119 6885658 138911 3LVBQ 917 917 26727973 19173345 1437439 3797582515 8741989859 730919 0 492836 1187686282 7859446
LKS 2758119 6885658 138911 3LVBQ 917 917 26996386 19295182 1437668 3802737497 8742002166 730462 0 492836 1187689215 7860664
LKS 2758119 6885658 138911 3LVBQ 921 921 26985529 19308573 1447124 3823293260 8742001915 725332 0 492836 1187689405 7857636
LKS 2758119 6885658 138911 3LVBQ 915 915 27081260 19359393 1441193 3805967087 8742000602 732676 0 492836 1187689237 7860541
LKS 2758119 6885658 138911 4LVBQ 1171 1171 33419248 20503617 1451369 4810015609 11733313828 764282 0 492836 1587612555 8993470
LKS 2758119 6885658 138911 4LVBQ 1168 1169 33388558 20454914 1450682 4821055087 11733318520 777431 0 492836 1587613600 8993059
LKS 2758119 6885658 138911 4LVBQ 1167 1167 33358914 20500327 1450567 4818358399 11733318102 773673 0 492836 1587613333 8994485
LKS 2758119 6885658 138911 4LVBQ 1166 1166 33768593 20669275 1444308 4814422468 11733319847 777858 0 492836 1587614213 8992912
LKS 2758119 6885658 138911 4LVBQ 1164 1164 33608132 20599790 1435756 4796558674 11733323497 770478 0 492836 1587614939 8992488
LKS 2758119 6885658 138911 4LVBQ 1164 1164 33523300 20540704 1442751 4806065704 11733322955 779556 0 492836 1587614562 8992027
LKS 2758119 6885658 138911 4LVBQ 1167 1167 34075984 20843956 1429092 4819695810 11733323373 773340 0 492836 1587614575 8994380
LKS 2758119 6885658 138911 4LVBQ 1165 1165 33397577 20460338 1445611 4818190632 11733318367 782016 0 492836 1587613613 8992463
LKS 2758119 6885658 138911 4LVBQ 1165 1165 33690943 20631548 1444084 4811961863 11733319530 768186 0 492836 1587613912 8993190
LKS 2758119 6885658 138911 4LVBQ 1169 1169 33474774 20549284 1460135 4828098017 11733323213 778926 0 492836 1587614509 8994181
LKS 2758119 6885658 138911 5LVBQ 995 995 25328081 18867430 1457671 4124077668 9766011018 721978 0 492836 1292749034 8177655
LKS 2758119 6885658 138911 5LVBQ 992 992 25507715 19007185 1434105 4121486051 9766019125 734777 0 492836 1292751185 8174427
LKS 2758119 6885658 138911 5LVBQ 995 995 25369263 18895290 1451778 4135368295 9766015805 727997 0 492836 1292750652 8178841
LKS 2758119 6885658 138911 5LVBQ 993 993 25496508 18960954 1453351 4127717285 9766013950 729578 0 492836 1292749978 8179056
LKS 2758119 6885658 138911 5LVBQ 994 994 25390391 18868969 1444274 4123484788 9766014090 721828 0 492836 1292750227 8177878
LKS 2758119 6885658 138911 5LVBQ 992 992 25565719 19062256 1441667 4121328196 9766014813 730524 0 492836 1292750316 8176053
LKS 2758119 6885658 138911 5LVBQ 994 994 25349392 18859800 1439197 4122323047 9766014310 726404 0 492836 1292750330 8179195
LKS 2758119 6885658 138911 5LVBQ 992 992 25258812 18821735 1446868 4122784642 9766010239 728674 0 492836 1292749332 8177504
LKS 2758119 6885658 138911 5LVBQ 995 995 25419917 18891989 1445936 4129518502 9766015777 721340 0 492836 1292750685 8177398
LKS 2758119 6885658 138911 5LVBQ 994 994 25470225 18972981 1445766 4127613372 9766014315 733257 0 492836 1292750124 8176575
LKS 2758119 6885658 138911 6LVBQ 1004 1004 25658883 19062691 1419753 4160851698 9879229781 724954 0 492836 1300330519 8370510
LKS 2758119 6885658 138911 6LVBQ 1005 1005 25288199 18832961 1459146 4169904621 9879227389 727888 0 492836 1300329362 8350456
LKS 2758119 6885658 138911 6LVBQ 1007 1007 25368212 18882353 1453395 4168524224 9879226377 722191 0 492836 1300329337 8350180
LKS 2758119 6885658 138911 6LVBQ 1008 1008 25220282 18802519 1454930 4202764527 9879225627 719487 0 492836 1300329027 8348359
LKS 2758119 6885658 138911 6LVBQ 1007 1007 25234576 18785496 1438700 4191797201 9879229028 726068 0 492836 1300329804 8351710
LKS 2758119 6885658 138911 6LVBQ 1007 1007 25297905 18818994 1434086 4184903869 9879232356 720042 0 492836 1300330802 8349623
LKS 2758119 6885658 138911 6LVBQ 1006 1006 25354098 18880263 1432701 4171758281 9879232456 726043 0 492836 1300330636 8349705
LKS 2758119 6885658 138911 6LVBQ 1004 1004 25511545 18993967 1434794 4170335495 9879229498 722332 0 492836 1300330012 8349148
LKS 2758119 6885658 138911 6LVBQ 1006 1006 25377856 18889122 1443725 4167831198 9879229463 721081 0 492836 1300330289 8349968
LKS 2758119 6885658 138911 6LVBQ 1006 1006 25424550 18885390 1432907 4159786958 9879231481 716974 0 492836 1300330538 8346993
LKS 2758119 6885658 138911 1LVBQDK 748 748 42886612 27501257 1927399 3097619510 5668733132 1002796 16161 557476 736162899 8199269
LKS 2758119 6885658 138911 1LVBQDK 744 744 42876610 27481885 1914669 3085936540 5668733175 983455 16161 557560 736162889 8200788
LKS 2758119 6885658 138911 1LVBQDK 744 744 42883591 27475728 1925035 3092269755 5668733280 979400 16161 557560 736162918 8199063
LKS 2758119 6885658 138911 1LVBQDK 743 743 42884961 27518319 1922891 3086226078 5668733665 985306 16265 557944 736163093 8197638
LKS 2758119 6885658 138911 1LVBQDK 741 741 42854203 27456683 1914194 3081931832 5668732978 981175 16161 557976 736162843 8200094
LKS 2758119 6885658 138911 1LVBQDK 745 745 42741265 27370371 1920092 3087061444 5668735693 977946 18342 566680 736165154 8198961
LKS 2758119 6885658 138911 1LVBQDK 743 743 42799485 27424861 1934589 3081872842 5668733349 977213 16161 566700 736162938 8198744
LKS 2758119 6885658 138911 1LVBQDK 744 744 42889868 27514120 1917265 3090784039 5668733365 980564 16161 566700 736162938 8197265
LKS 2758119 6885658 138911 1LVBQDK 743 743 42901517 27584391 1919439 3087867178 5668733347 981999 16161 566700 736162936 8198715
LKS 2758119 6885658 138911 1LVBQDK 745 745 42938057 27561596 1915373 3087300347 5668733368 989575 16161 566700 736162941 8198792
LKS 2758119 6885658 138911 2LVBQDK 803 803 42858047 22680568 1652517 3314387939 6411071221 989730 21516 566700 788404869 8788987
LKS 2758119 6885658 138911 2LVBQDK 803 803 42834757 22649843 1659972 3312046683 6411071763 985389 21548 566700 788405012 8789970
LKS 2758119 6885658 138911 2LVBQDK 805 805 42805486 22685099 1665023 3323664586 6411072156 993032 21548 566700 788405105 8787494
LKS 2758119 6885658 138911 2LVBQDK 798 798 43182498 22966693 1660898 3314624760 6411066251 999708 16161 566700 788399595 8796258
LKS 2758119 6885658 138911 2LVBQDK 799 800 43139455 22929299 1668382 3320698514 6411066450 993362 16161 566700 788399636 8883729
LKS 2758119 6885658 138911 2LVBQDK 798 799 43156042 22987091 1664196 3321857636 6411066669 995616 16161 566716 788399692 8912838
LKS 2758119 6885658 138911 2LVBQDK 797 798 43205895 23024221 1658940 3313171629 6411066459 999628 16161 566716 788399649 8893782
LKS 2758119 6885658 138911 2LVBQDK 797 797 43210737 23026333 1659378 3320474496 6411066369 990933 16161 566716 788399628 8886838
LKS 2758119 6885658 138911 2LVBQDK 809 809 42523097 22446922 1660985 3328267519 6411077288 997066 26903 566716 788410412 8912821
LKS 2758119 6885658 138911 2LVBQDK 802 802 43206459 23107446 1662624 3330889748 6411066163 1001897 16161 566716 788399578 8943990
LKS 2758119 6885658 138911 3LVBQDK 851 851 40312441 24383385 1624431 3524397866 7151747155 1047960 16161 566716 821712757 9207192
LKS 2758119 6885658 138911 3LVBQDK 858 859 40147018 24287355 1628412 3542565578 7151750583 1045948 18855 566716 821715617 9360780
LKS 2758119 6885658 138911 3LVBQDK 851 851 40311786 24408984 1637329 3524789322 7151747501 1054294 16161 566716 821712828 9108929
LKS 2758119 6885658 138911 3LVBQDK 853 854 40204934 24362286 1636259 3528441840 7151750755 1048663 18854 566716 821715660 9136291
LKS 2758119 6885658 138911 3LVBQDK 849 849 40270876 24336179 1627157 3514526537 7151747528 1044683 16161 566716 821712834 9084920
LKS 2758119 6885658 138911 3LVBQDK 850 850 40333460 24388260 1625932 3519899796 7151747759 1051506 16161 566716 821712893 9111590
LKS 2758119 6885658 138911 3LVBQDK 850 850 40279774 24360023 1633920 3518280717 7151747737 1043599 16161 566716 821712891 9105526
